cell_id,centroid_lat,centroid_lon,pop_density_norm,working_pop_density,func_mixture_degree,recreational_density,catering_density,commercial_density,public_service_density,open_space_density,business_office_density,floor_area_proxy,trunk_road_density,secondary_road_density,intersection_density,vendor_density
538,-6.871749999999995,107.6197499999999,0.3006844193938,0.9505184864579881,0.12128224819651852,0.6666666666666667,0.4714918312586162,0.5419682170806821,0.5206780355557714,0.7919854023234905,0.3371945170584955,0.844725663921231,0.40500608380191,0.3358695669645727,0.728351601879753,5.0
539,-6.867249999999995,107.6197499999999,0.3006844193938,0.8966618199968898,0.11366309854474217,0.0,0.5579137673194251,0.6741688938335882,0.4484876484351508,0.4160291953530189,0.21274605355336315,0.8389541824584493,0.3231069198946526,0.4022714903114576,0.7734962022714278,3.4
540,-6.862749999999996,107.6197499999999,0.11951457985851498,0.7957158165950484,0.0,0.0,0.0,0.0,0.2242438242175754,0.0,0.0,0.7400287800504944,0.0,0.30876242284628475,0.18208790046993825,7.1
541,-6.858249999999995,107.6197499999999,0.11951457985851498,0.7387868070539011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6167328510347799,0.0,0.2598705508284214,0.28860249407989835,6.1
542,-6.853749999999995,107.6197499999999,0.11951457985851498,0.8695588808199146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6398336004328887,0.0,0.23781138140878616,0.18208790046993825,5.3
543,-6.849249999999993,107.6197499999999,0.11951457985851498,0.8570557700056176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08782405984069479,0.0,0.0620642050156376,0.0,4.7
544,-6.99775,107.62424999999989,0.2761833553804567,0.9383899502714942,0.4591479170272448,0.0,0.0,0.15117821092177644,0.35541805240316376,0.0,0.0,0.8158871711341926,0.5107960089015294,0.4237999543593792,0.5462637014098147,24.6
545,-6.99325,107.62424999999989,0.2761833553804567,0.8541004404572116,0.0,0.0,0.0,0.0,0.35541805240316376,0.0,0.0,0.885455260730666,0.5399509212325229,0.2398128944928078,0.4706903945498366,15.8
546,-6.988749999999999,107.62424999999989,0.2761833553804567,0.93557320658659,0.4591479170272448,0.0,0.0,0.0,0.4484876484351508,0.0,0.0,0.8616042303209295,0.06234058426031065,0.3920759062517919,0.5111853636314163,16.7
547,-6.984249999999999,107.62424999999989,0.2761833553804567,0.8734690129176923,0.0,0.0,0.0,0.0,0.2242438242175754,0.0,0.0,0.8419551912211133,0.23635238080662507,0.2363747592700969,0.18208790046993825,13.2
548,-6.979749999999999,107.62424999999989,0.2761833553804567,0.9129788245717845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49049408087137125,0.0,0.29172726818018474,0.18208790046993825,10.6
549,-6.97525,107.62424999999989,0.2761833553804567,0.9066790268690929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70649135052067,0.0,0.4458409254096517,0.3641758009398765,14.5
550,-6.970749999999999,107.62424999999989,0.2761833553804567,0.9388028409794602,0.0,0.0,0.0,0.0,0.35541805240316376,0.0,0.0,0.634016688141129,0.0,0.14979579976671661,0.0,9.8
551,-6.96625,107.62424999999989,0.2761833553804567,0.8704014703258778,0.0,0.0,0.0,0.15117821092177644,0.0,0.0,0.0,0.7765711056923624,0.0,0.23520419708405194,0.18208790046993825,32.6
552,-6.961749999999998,107.62424999999989,0.2761833553804567,0.9403385508587043,0.18835246024413196,0.7739760316291208,0.2661925166888179,0.23961179523712922,0.2242438242175754,0.0,0.3371945170584955,0.7243664795023824,0.0,0.45584006184304376,0.6738052990918816,23.8
553,-6.957249999999998,107.62424999999989,0.2761833553804567,0.9162674740927225,0.33333333333333326,0.0,0.0,0.0,0.35541805240316376,0.0,0.21274605355336315,0.70649135052067,0.0,0.6095526407764666,0.5462637014098147,18.7
554,-6.952749999999997,107.62424999999989,0.1596020014953701,0.7644871414935622,0.4591479170272448,0.0,0.0,0.0,0.35541805240316376,0.0,0.21274605355336315,0.7843336103556503,0.0,0.49361563099452704,0.5772049881597967,12.3
555,-6.948249999999998,107.62424999999989,0.1596020014953701,0.8971595887224518,0.2883245069059757,0.0,0.2661925166888179,0.42441089453911174,0.35541805240316376,0.0,0.0,0.7468405004885793,0.0,0.592607179208828,0.6048829123101417,15.4
556,-6.943749999999998,107.62424999999989,0.1596020014953701,0.9028573529030386,0.26323002738094914,0.7739760316291208,0.0,0.0,0.0,0.20801459767650946,0.21274605355336315,0.825997706668686,0.0,0.6667385987069412,0.6048829123101417,3.9
557,-6.939249999999999,107.62424999999989,0.1596020014953701,0.8853483526772039,0.09857280546523135,0.33333333333333337,0.7985775500664537,0.7188353857113876,0.7108361048063275,0.4160291953530189,0.21274605355336315,0.7830287240992896,0.5621424467008647,0.5382310176571427,0.7997878577113147,3.4
558,-6.9347499999999975,107.62424999999989,0.20975441421751884,0.9563879760873804,0.1345096735299486,0.6666666666666667,0.3358975579140839,0.39079000615890563,0.6727314726527263,0.3296953369198657,0.21274605355336315,0.7957471017028677,0.8085055905301642,0.47577544625657386,0.884579559925641,6.4
559,-6.930249999999997,107.62424999999989,0.20975441421751884,0.9121469920706924,0.14958794580239526,0.0,0.4714918312586162,0.39079000615890563,0.5206780355557714,0.20801459767650946,0.4254921071067263,0.8357073920235475,0.31878392032989633,0.5488871416483397,0.7442775270121629,2.5
560,-6.925749999999998,107.62424999999989,0.20975441421751884,0.9873995686317661,0.15360057380407519,0.0,0.16794877895704194,0.39079000615890563,0.8298007536825655,0.20801459767650946,0.0,0.7243664795023824,0.2006310834755689,0.46557941904597816,0.8236858992241085,4.6
561,-6.921249999999997,107.62424999999989,0.20975441421751884,0.9541355772450701,0.21351233293772573,0.0,0.3899649883623831,0.5022031461958567,0.7108361048063275,0.0,0.21274605355336315,0.8085973766094056,0.1575668508928094,0.36037593641422155,0.5772049881597967,20.0
562,-6.916749999999997,107.62424999999989,0.20975441421751884,0.9508871978706835,0.4591479170272448,0.0,0.16794877895704194,0.23961179523712922,0.0,0.0,0.0,0.7729307594625656,0.24054661082573328,0.5743596911129196,0.8558931995618199,19.2
563,-6.912249999999998,107.62424999999989,0.09242537528038189,0.7991558402458252,0.2416113638352533,0.33333333333333337,0.4341412956458598,0.0,0.0,0.20801459767650946,0.0,0.7726463523047589,0.13956351422830596,0.49960753195937757,0.6299206402569856,1.5
564,-6.9077499999999965,107.62424999999989,0.09242537528038189,0.8715320580936644,0.1418156236761136,0.0,0.7134342389808734,0.559425856212453,0.6727314726527263,0.3296953369198657,0.674389034116991,0.7665214082863825,0.3413066716503281,0.47672458318310146,0.7592928886297349,5.0
565,-6.9032499999999954,107.62424999999989,0.09242537528038189,0.8739392915620714,0.1452520478434365,0.0,0.5038463368711258,0.3023564218435529,0.5796618766207391,0.5377099345963751,0.8099997341447277,0.6890227877137145,0.4298938780704766,0.5237460470806052,1.0,3.2
566,-6.898749999999996,107.62424999999989,0.09242537528038189,0.8397334405467515,0.15855471251782752,0.33333333333333337,0.0,0.3023564218435529,0.4484876484351508,0.3296953369198657,0.4254921071067263,0.7861381644583559,0.0,0.36691287580997195,0.6738052990918816,17.2
567,-6.894249999999996,107.62424999999989,0.3081612699143038,1.0,0.15510470406942967,0.0,0.16794877895704194,0.15117821092177644,0.7108361048063275,0.4160291953530189,0.4254921071067263,0.8132282464998497,0.0,0.04042079093294875,0.0,1.3
568,-6.889749999999995,107.62424999999989,0.3081612699143038,0.9680748125086738,0.15620342163368683,0.0,0.3358975579140839,0.3023564218435529,0.8298007536825655,0.3296953369198657,0.674389034116991,0.8535961854253974,0.15348619829215893,0.4179374344040814,0.7592928886297349,5.1
569,-6.885249999999996,107.62424999999989,0.3006844193938,0.912286603558838,0.13022812263706982,0.33333333333333337,0.3899649883623831,0.5022031461958567,0.5796618766207391,0.48299493849177877,0.49398103882196526,0.843266492297754,0.12693434587653876,0.37365517076645194,0.4706903945498366,5.8
570,-6.8807499999999955,107.62424999999989,0.3006844193938,0.9466477556972076,0.21875,0.0,0.3899649883623831,0.0,0.35541805240316376,0.0,0.3371945170584955,0.8593263561955912,0.0,0.5065432745586098,0.5111853636314163,11.9
571,-6.876249999999994,107.62424999999989,0.3006844193938,0.8813937358225084,0.161188669681059,0.33333333333333337,0.2661925166888179,0.15117821092177644,0.2242438242175754,0.3296953369198657,0.21274605355336315,0.8040132934400683,0.0,0.4414746622551935,0.5462637014098147,21.2
572,-6.871749999999995,107.62424999999989,0.3006844193938,0.8644297977319996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7411289606440009,0.0,0.1634998501642887,0.18208790046993825,13.7
573,-6.867249999999995,107.62424999999989,0.3006844193938,0.8149539601823613,0.4591479170272448,0.0,0.2661925166888179,0.0,0.0,0.0,0.21274605355336315,0.8088115834830849,0.025186701951273968,0.2198711727856081,0.5111853636314163,14.8
574,-6.862749999999996,107.62424999999989,0.3006844193938,0.8890178303204035,0.25750229523808665,0.0,0.16794877895704194,0.42441089453911174,0.35541805240316376,0.0,0.0,0.8541959656488434,0.22130624128177234,0.2769287588950332,0.42279501184020335,21.5
575,-6.858249999999995,107.62424999999989,0.11951457985851498,0.7810040264241854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6593650057524579,0.21634200085229308,0.17342202697267076,0.28860249407989835,7.2
576,-6.853749999999995,107.62424999999989,0.11951457985851498,0.8476666918814598,0.0,0.0,0.0,0.0,0.2242438242175754,0.0,0.0,0.62057263990245,0.20639123874941334,0.2713453985781661,0.18208790046993825,6.3
577,-6.849249999999993,107.62424999999989,0.11951457985851498,0.7608282673751112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4266476136210419,0.16456189232796134,0.07107362613761746,0.18208790046993825,7.0
578,-6.99775,107.62874999999988,0.2761833553804567,0.898426622689688,0.0,0.0,0.0,0.0,0.0,0.0,0.21274605355336315,0.8529935524909908,0.28720525554964366,0.5172373436901436,0.7442775270121629,18.5
579,-6.99325,107.62874999999988,0.2761833553804567,0.8799163401167739,0.0,0.0,0.16794877895704194,0.0,0.0,0.0,0.0,0.673200920289898,0.08864034603546078,0.36259231572703615,0.6048829123101417,15.0
580,-6.988749999999999,107.62874999999988,0.2761833553804567,0.8548681427801901,0.5,0.0,0.0,0.15117821092177644,0.2242438242175754,0.0,0.0,0.9038123913280479,0.19316098525630968,0.31515175675294094,0.4706903945498366,21.8
581,-6.984249999999999,107.62874999999988,0.2761833553804567,0.9680940164334014,0.0,0.0,0.0,0.0,0.2242438242175754,0.0,0.0,0.8339645401199013,0.24927918754915854,0.2968199625054267,0.42279501184020335,15.5
582,-6.979749999999999,107.62874999999988,0.2761833553804567,0.9406587280449322,0.5,0.33333333333333337,0.0,0.0,0.2242438242175754,0.0,0.0,0.7740620467602353,0.0,0.21281554322083532,0.42279501184020335,4.9
583,-6.97525,107.62874999999988,0.2761833553804567,0.9396489171620449,0.18699550595342465,0.33333333333333337,0.3358975579140839,0.0,0.4484876484351508,0.20801459767650946,0.3371945170584955,0.5822170125071778,0.0,0.2609859787358465,0.42279501184020335,3.7
584,-6.970749999999999,107.62874999999988,0.2761833553804567,0.874059228414243,0.2397869792568112,0.5283208335737188,0.2661925166888179,0.15117821092177644,0.0,0.20801459767650946,0.0,0.6365424196616877,0.0,0.5225549043261383,0.5772049881597967,6.7
585,-6.96625,107.62874999999988,0.2761833553804567,0.7985928415353242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4981754226751782,0.0,0.08707830985633003,0.0,10.1
586,-6.961749999999998,107.62874999999988,0.2761833553804567,0.9197095123035142,0.0,0.0,0.0,0.0,0.0,0.48299493849177877,0.0,0.7827661264185506,0.0,0.6359509402381014,0.6527782950197748,4.1
587,-6.957249999999998,107.62874999999988,0.2761833553804567,0.8768311043499925,0.4056390622295664,0.0,0.0,0.15117821092177644,0.0,0.4160291953530189,0.0,0.7482290440906552,0.0,0.6420386247041705,0.6048829123101417,3.6
588,-6.952749999999997,107.62874999999988,0.1596020014953701,0.9483032291589851,0.28426416283001343,0.0,0.16794877895704194,0.39079000615890563,0.4484876484351508,0.0,0.0,0.7499435944159479,0.0,0.7426927044324172,0.5772049881597967,16.4
589,-6.948249999999998,107.62874999999988,0.1596020014953701,0.8152784477479059,0.3250112108241771,0.0,0.0,0.39079000615890563,0.0,0.0,0.21274605355336315,0.7581846867983139,0.0,0.6095750507656306,0.5772049881597967,17.7
590,-6.943749999999998,107.62874999999988,0.1596020014953701,0.952260594151932,0.1334871758690541,0.33333333333333337,0.5810073162355173,0.559425856212453,0.7108361048063275,0.0,0.21274605355336315,0.8019967521651719,0.48569207134058656,0.4830406066364758,0.6527782950197748,20.4
591,-6.939249999999999,107.62874999999988,0.1596020014953701,0.9552088279789285,0.23222460144982446,0.0,0.5323850333776358,0.47922359047425844,0.6727314726527263,0.3296953369198657,0.0,0.7918927106298566,0.07050094094840428,0.5965972139504717,0.6738052990918816,3.5
592,-6.9347499999999975,107.62874999999988,0.1596020014953701,0.8532792526329345,0.2883245069059757,0.0,0.0,0.15117821092177644,0.0,0.4160291953530189,0.21274605355336315,0.8282206292223064,0.1983078584912726,0.7513811325237394,0.7997878577113147,5.3
593,-6.930249999999997,107.62874999999988,0.5094898487375625,0.922701232056158,0.33333333333333326,0.0,0.0,0.15117821092177644,0.2242438242175754,0.20801459767650946,0.0,0.6959892075429603,0.12278181837491568,0.5697055306227051,0.42279501184020335,25.6
594,-6.925749999999998,107.62874999999988,0.5094898487375625,0.9140831890730986,0.14517389653828142,0.33333333333333337,0.4341412956458598,0.39079000615890563,0.2242438242175754,0.4160291953530189,0.21274605355336315,0.7700575448334508,0.9866963716089387,0.40623344341964446,0.89348540639004,6.7
595,-6.921249999999997,107.62874999999988,0.5094898487375625,0.9298347169069774,0.4591479170272448,0.0,0.0,0.23961179523712922,0.2242438242175754,0.0,0.0,0.9319032767698172,0.4494799246781022,0.2622004652145901,0.6738052990918816,32.7
596,-6.916749999999997,107.62874999999988,0.5094898487375625,0.9827071777018742,0.11008505714279973,0.33333333333333337,0.6020900746029018,0.3023564218435529,0.4484876484351508,0.20801459767650946,0.3371945170584955,0.7904165385662532,0.7302282165456921,0.32943702061442376,0.865807482239695,2.6
597,-6.912249999999998,107.62874999999988,0.4811928452291942,0.9705781816954293,0.12365005191024547,0.33333333333333337,0.7799299767247662,0.5022031461958567,0.4484876484351508,0.583970804646981,0.3371945170584955,0.7938345622107997,0.25080253805537767,0.4495808659067471,0.6527782950197748,28.4
598,-6.9077499999999965,107.62874999999988,0.4811928452291942,1.0,0.15097634555007095,0.0,0.4341412956458598,0.3023564218435529,0.6727314726527263,0.4160291953530189,0.7067270923753285,0.7827661264185506,0.3246179839568888,0.5592000276035668,0.8558931995618199,4.1
599,-6.9032499999999954,107.62874999999988,0.09242537528038189,0.7607767644300557,0.1919156954096016,0.0,0.3899649883623831,0.39079000615890563,0.5206780355557714,0.0,0.49398103882196526,0.8435922079928162,0.43521556400567546,0.45531412500519386,0.6738052990918816,26.3
600,-6.898749999999996,107.62874999999988,0.3081612699143038,0.9822800217916879,0.18567664235391726,0.0,0.0,0.3023564218435529,0.35541805240316376,0.3296953369198657,0.21274605355336315,0.8353607342543539,0.0,0.2632335322654892,0.4706903945498366,5.7
601,-6.894249999999996,107.62874999999988,0.3081612699143038,0.9144698503424142,0.20322682296173894,0.0,0.16794877895704194,0.42441089453911174,0.5206780355557714,0.0,0.21274605355336315,0.8538964304369923,0.11679234125580593,0.40930336324224825,0.5462637014098147,24.1
602,-6.889749999999995,107.62874999999988,0.3081612699143038,0.9512995818467683,0.15776801411694896,0.0,0.2661925166888179,0.559425856212453,0.5206780355557714,0.0,0.4254921071067263,0.9173236088604939,0.1626751941998426,0.3905652163150829,0.5462637014098147,23.1
603,-6.885249999999996,107.62874999999988,0.3081612699143038,0.861938251207046,0.0,0.0,0.16794877895704194,0.0,0.0,0.0,0.0,0.8616042303209295,0.0,0.5832630244117476,0.6299206402569856,13.4
604,-6.8807499999999955,107.62874999999988,0.3006844193938,0.8582041927498081,0.0,0.0,0.0,0.15117821092177644,0.0,0.0,0.0,0.8816586220514945,0.0,0.3500133932241609,0.3641758009398765,16.7
605,-6.876249999999994,107.62874999999988,0.3006844193938,0.8723282384994651,0.0,0.0,0.0,0.0,0.2242438242175754,0.0,0.0,0.8010901054657742,0.0,0.23903295392268642,0.5111853636314163,15.3
606,-6.871749999999995,107.62874999999988,0.3006844193938,0.9171133813399162,0.31546487678572865,0.5283208335737188,0.16794877895704194,0.0,0.2242438242175754,0.0,0.0,0.7668198850689425,0.0,0.2885551525440662,0.3641758009398765,19.1
607,-6.867249999999995,107.62874999999988,0.3006844193938,0.8992216867945888,0.0,0.0,0.4341412956458598,0.0,0.0,0.0,0.0,0.7414935748110236,0.0,0.39933731795450167,0.5111853636314163,10.6
608,-6.862749999999996,107.62874999999988,0.3006844193938,0.9073325788088855,0.23449779679464064,0.0,0.5579137673194251,0.0,0.0,0.20801459767650946,0.0,0.7272509076430264,0.0,0.31293704970339054,0.28860249407989835,5.7
609,-6.858249999999995,107.62874999999988,0.3006844193938,0.9277129567104885,0.2402410118609203,0.33333333333333337,0.2661925166888179,0.0,0.2242438242175754,0.20801459767650946,0.0,0.6713144834244407,0.0,0.14826653729984685,0.0,4.2
610,-6.853749999999995,107.62874999999988,0.11951457985851498,0.8312131540113121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6076426589799873,0.0,0.13060218076717076,0.0,7.1
611,-6.849249999999993,107.62874999999988,0.11951457985851498,0.8390830647617319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37307024013960327,0.11466806031997819,0.07330729819895669,0.18208790046993825,10.2
612,-6.99775,107.63324999999988,0.2761833553804567,0.915852001437893,0.5,0.0,0.0,0.0,0.2242438242175754,0.20801459767650946,0.0,0.7843336103556503,0.12956589003990432,0.3172360106872341,0.7113975059201018,18.8
613,-6.99325,107.63324999999988,0.2761833553804567,0.8418006801263774,0.0,0.0,0.0,0.0,0.2242438242175754,0.0,0.0,0.738546852799154,0.11894677242787227,0.2753126335065758,0.18208790046993825,12.1
614,-6.988749999999999,107.63324999999988,0.2761833553804567,0.9391650117595507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8166942014779133,0.19744634311828396,0.29956446811274845,0.3641758009398765,12.8
615,-6.984249999999999,107.63324999999988,0.2761833553804567,0.9906348333094008,0.32007657262025374,0.0,0.0,0.23961179523712922,0.35541805240316376,0.20801459767650946,0.0,0.8372557208911023,0.35925591452129807,0.4761561434774117,0.5772049881597967,3.4
616,-6.979749999999999,107.63324999999988,0.2761833553804567,0.8147359735473605,0.3068732785714349,0.33333333333333337,0.3358975579140839,0.0,0.35541805240316376,0.0,0.0,0.8613217255537197,0.1987404218654848,0.30012370198864313,0.4706903945498366,21.9
617,-6.97525,107.63324999999988,0.2761833553804567,0.9088494702484519,0.2295739585136224,0.0,0.3899649883623831,0.23961179523712922,0.4484876484351508,0.0,0.0,0.7790314419414809,0.09685147742667977,0.3248524005733722,0.3641758009398765,15.9
618,-6.970749999999999,107.63324999999988,0.2761833553804567,1.0,0.2402410118609203,0.0,0.16794877895704194,0.0,0.2242438242175754,0.3296953369198657,0.21274605355336315,0.788672315644373,0.0,0.39661679287834434,0.6738052990918816,4.2
619,-6.96625,107.63324999999988,0.2761833553804567,0.9346193123584261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6780982771849599,0.0,0.2293219197766888,0.28860249407989835,13.7
620,-6.961749999999998,107.63324999999988,0.2761833553804567,0.9254292106418791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8013173760838452,0.0,0.3906621326598063,0.18208790046993825,12.9
621,-6.957249999999998,107.63324999999988,0.2761833553804567,0.7914307145578107,0.0,0.0,0.0,0.0,0.0,0.4160291953530189,0.0,0.7485738152846207,0.0,0.5930694012547101,0.5462637014098147,7.6
622,-6.952749999999997,107.63324999999988,0.2761833553804567,0.9032607367170751,0.33333333333333326,0.0,0.0,0.15117821092177644,0.35541805240316376,0.0,0.0,0.7916478731901866,0.0,0.6315804754600174,0.6738052990918816,18.2
623,-6.948249999999998,107.63324999999988,0.1596020014953701,0.8366433887934218,0.1380819209006363,0.0,0.16794877895704194,0.42441089453911174,0.5206780355557714,0.20801459767650946,0.21274605355336315,0.755279260077002,0.5028556290179839,0.5397953447769711,0.7113975059201018,3.6
624,-6.943749999999998,107.63324999999988,0.1596020014953701,0.8833550839151241,0.32007657262025374,0.0,0.2661925166888179,0.15117821092177644,0.35541805240316376,0.0,0.0,0.8196755939881804,0.047431976423136096,0.36688889725822493,0.6299206402569856,11.9
625,-6.939249999999999,107.63324999999988,0.1596020014953701,0.8288657125662919,0.5,0.0,0.0,0.15117821092177644,0.0,0.0,0.21274605355336315,0.8210432608515783,0.0,0.7120435772848572,0.7869708127800799,18.0
626,-6.9347499999999975,107.63324999999988,0.1596020014953701,0.9289837924285744,0.5,0.0,0.0,0.23961179523712922,0.35541805240316376,0.0,0.0,0.824304541130463,0.21511794689552408,0.6432655999271106,0.7442775270121629,23.4
627,-6.930249999999997,107.63324999999988,0.5094898487375625,0.9186632533462984,0.18244132658659767,0.0,0.16794877895704194,0.3510249352740802,0.35541805240316376,0.20801459767650946,0.4254921071067263,0.7112020542457916,0.13429504255329733,0.7040493543383387,0.6738052990918816,0.9
628,-6.925749999999998,107.63324999999988,0.5094898487375625,0.9861261977514032,0.13025248246867885,0.0,0.6020900746029018,0.39079000615890563,0.4484876484351508,0.3296953369198657,0.21274605355336315,0.8553870751079655,0.4239215865920472,0.3252014601962824,0.6299206402569856,3.9
629,-6.921249999999997,107.63324999999988,0.5094898487375625,0.9022904423472355,0.5,0.0,0.0,0.0,0.2242438242175754,0.20801459767650946,0.0,0.9184997282392035,0.11089276363545,0.16065946652232632,0.18208790046993825,24.4
630,-6.916749999999997,107.63324999999988,0.5094898487375625,0.949414378545968,0.1802291274712348,0.0,0.3358975579140839,0.4535346327653293,0.5206780355557714,0.0,0.4254921071067263,0.6762838786056862,0.4859828808830314,0.5479652226693585,0.865807482239695,31.2
631,-6.912249999999998,107.63324999999988,0.4811928452291942,1.0,0.14947332051117818,0.0,0.4341412956458598,0.3510249352740802,0.7757561757824245,0.3296953369198657,0.49398103882196526,0.8229718115638822,0.8776641238825852,0.25603842856984693,0.728351601879753,5.4
632,-6.9077499999999965,107.63324999999988,0.4811928452291942,0.9775581746402277,0.18567664235391726,0.0,0.16794877895704194,0.3023564218435529,0.2242438242175754,0.20801459767650946,0.3371945170584955,0.8406301769433839,0.18245239555057377,0.31807347155299154,0.4706903945498366,28.3
633,-6.9032499999999954,107.63324999999988,0.4811928452291942,0.9323810066507102,0.0,0.0,0.0,0.0,0.2242438242175754,0.0,0.0,0.786903745854688,0.2777927681347287,0.4876881555455394,0.5462637014098147,29.7
634,-6.898749999999996,107.63324999999988,0.3081612699143038,1.0,0.14672686715240701,0.0,0.5038463368711258,0.47922359047425844,0.8298007536825655,0.20801459767650946,0.3371945170584955,0.8362256067974824,0.19968454321098128,0.4122724470569688,0.5462637014098147,24.8
635,-6.894249999999996,107.63324999999988,0.3081612699143038,0.995496866596887,0.13543460789997225,0.0,0.5038463368711258,0.23961179523712922,0.8537758278758059,0.20801459767650946,0.21274605355336315,0.8113542106590441,0.36202700241719404,0.6358688444720976,0.6932732641013545,4.1
636,-6.889749999999995,107.63324999999988,0.3081612699143038,0.9482081931899687,0.5,0.0,0.0,0.15117821092177644,0.2242438242175754,0.0,0.0,0.9971278709246238,0.0,0.26841612624536043,0.28860249407989835,22.9
637,-6.885249999999996,107.63324999999988,0.3081612699143038,0.810905833545589,0.31546487678572865,0.33333333333333337,0.16794877895704194,0.0,0.35541805240316376,0.0,0.0,0.9300261559835967,0.0,0.2554986637327011,0.4706903945498366,20.0
638,-6.8807499999999955,107.63324999999988,0.3081612699143038,0.9065505360834972,0.5,0.0,0.16794877895704194,0.0,0.0,0.20801459767650946,0.0,0.8703270432039076,0.0,0.34622095254603424,0.5462637014098147,9.1
639,-6.876249999999994,107.63324999999988,0.3006844193938,0.9599405966809933,0.0,0.0,0.0,0.0,0.0,0.20801459767650946,0.0,0.7740620467602353,0.0,0.48254452712087054,0.4706903945498366,3.7
640,-6.871749999999995,107.63324999999988,0.3006844193938,0.9163871894574984,0.0,0.0,0.0,0.0,0.35541805240316376,0.0,0.0,0.40267002103067645,0.0,0.09446089416286205,0.18208790046993825,13.9
641,-6.867249999999995,107.63324999999988,0.3006844193938,0.9094512975892987,0.5,0.0,0.16794877895704194,0.0,0.2242438242175754,0.0,0.0,0.7074476066491542,0.0,0.3612165431995797,0.5111853636314163,22.7
642,-6.862749999999996,107.63324999999988,0.3006844193938,0.9055607539112723,0.4056390622295664,0.0,0.3358975579140839,0.0,0.2242438242175754,0.0,0.0,0.7429416286934676,0.0,0.445476012431685,0.18208790046993825,2.9
643,-6.858249999999995,107.63324999999988,0.3006844193938,0.8772075084977518,0.0,0.0,0.16794877895704194,0.0,0.0,0.0,0.0,0.70649135052067,0.0,0.2078413376803095,0.18208790046993825,12.2
644,-6.853749999999995,107.63324999999988,0.3006844193938,0.8988590709209674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6438308825906975,0.0,0.13345453894853565,0.18208790046993825,15.9
645,-6.849249999999993,107.63324999999988,0.11951457985851498,0.7963752480171615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29174521179187296,0.0,0.14921251003664251,0.0,4.5
646,-6.99775,107.63774999999987,0.2761833553804567,0.8527025495926042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6252143067732493,0.0,0.10258812049389944,0.28860249407989835,13.0
647,-6.99325,107.63774999999987,0.2761833553804567,0.8805708496700568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7656217358511973,0.0,0.1948620717723651,0.18208790046993825,11.5
648,-6.988749999999999,107.63774999999987,0.2761833553804567,0.8694835126369106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693354947676137,0.0,0.23091567380629652,0.3641758009398765,14.9
649,-6.984249999999999,107.63774999999987,0.2761833553804567,0.8851132579874382,0.0,0.0,0.0,0.0,0.0,0.20801459767650946,0.0,0.8468041248667791,0.0,0.8009588197882838,0.7592928886297349,14.1
650,-6.979749999999999,107.63774999999987,0.2761833553804567,0.7915920010413929,0.31546487678572865,0.33333333333333337,0.0,0.0,0.0,0.3296953369198657,0.21274605355336315,0.8172961186935519,0.0,0.7184248145638138,0.6048829123101417,4.9
651,-6.97525,107.63774999999987,0.2761833553804567,0.8650656098522321,0.23820488277869578,0.0,0.3358975579140839,0.23961179523712922,0.35541805240316376,0.20801459767650946,0.0,0.7328299431452634,0.10244317008662154,0.5801213287059861,0.8455900236804067,18.1
652,-6.970749999999999,107.63774999999987,0.2761833553804567,0.9593229850057432,0.31546487678572865,0.0,0.16794877895704194,0.23961179523712922,0.2242438242175754,0.0,0.0,0.8355341816949962,0.19870820091394045,0.47053061453667117,0.7734962022714278,20.4
653,-6.96625,107.63774999999987,0.2761833553804567,0.9776514885057085,0.10964975144512426,0.33333333333333337,0.7700388535599437,0.47922359047425844,0.5796618766207391,0.0,0.21274605355336315,0.7928673564789209,0.25582087500132744,0.5619316937635477,0.7869708127800799,21.5
654,-6.961749999999998,107.63774999999987,0.2761833553804567,0.9300428972651754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8853383217877986,0.4042615008698457,0.41836059170263074,0.5772049881597967,20.1
655,-6.957249999999998,107.63774999999987,0.2761833553804567,0.8789238325704724,0.5,0.0,0.0,0.0,0.2242438242175754,0.0,0.21274605355336315,0.8682019898590985,0.39926222090249053,0.32935745503932795,0.5462637014098147,28.4
