cell_id,centroid_lon,centroid_lat,kecamatan,density,pop_density_norm,_poi_raw_count,working_pop_density,func_mixture_degree,recreational_density_raw,recreational_density,catering_density_raw,catering_density,commercial_density_raw,commercial_density,public_service_density_raw,public_service_density,open_space_density_raw,open_space_density,business_office_density_raw,business_office_density,floor_area_raw,floor_area_proxy,trunk_road_density_raw,secondary_road_density_raw,trunk_road_density,secondary_road_density,intersection_count,intersection_density,vendor_density,suitability_score,zone_class,predicted_density,sensitivity_zone,sensitivity_label,hotspot_class
858,107.66474999999984,-6.961749999999998,Jawa Barat,121480.0,0.21104848449991373,0.0,0.8309803351035598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,0.8096648078225186,515.060747982086,5780.597522294679,0.1990832136960512,0.5980479933671197,15.0,0.728351601879753,15.3,0.21801758,Not Suitable,12.442982,1,Negative Sensitivity,Not Significant
859,107.66474999999984,-6.957249999999998,Jawa Barat,121480.0,0.21104848449991373,4.0,0.9812853646667906,0.3609640474436812,0.0,0.0,0.0,0.0,1.0,0.15117821092177644,4.0,0.5206780355557714,0.0,0.0,0.0,0.0,823.0,0.8507078019462606,0.0,8056.294511521325,0.0,0.8334866331737422,24.0,0.8455900236804067,19.5,0.3211247,Not Suitable,17.106049,0,Positive Sensitivity,Not Significant
860,107.66474999999984,-6.952749999999997,Jawa Barat,121480.0,0.21104848449991373,1.0,0.9465326050468144,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2242438242175754,1.0,0.20801459767650946,0.0,0.0,900.0,0.8620268099308842,0.0,8188.877219396103,0.0,0.8472033505362433,13.0,0.6932732641013545,8.6,0.14131248,Not Suitable,8.973958,1,Negative Sensitivity,Not Significant
861,107.66474999999984,-6.948249999999998,Jawa Barat,121480.0,0.21104848449991373,0.0,0.8138974689700952,0.31546487678572865,0.0,0.0,1.0,0.16794877895704194,2.0,0.23961179523712922,1.0,0.2242438242175754,0.0,0.0,0.0,0.0,629.0,0.8166942014779133,0.0,6263.353068923357,0.0,0.647992827760904,18.0,0.7734962022714278,16.1,0.2986948,Not Suitable,16.091646,0,Positive Sensitivity,Not Significant
862,107.66474999999984,-6.943749999999998,Jawa Barat,121480.0,0.21104848449991373,1.0,0.8779194085295474,0.23820488277869578,3.0,0.6666666666666667,0.0,0.0,2.0,0.23961179523712922,3.0,0.4484876484351508,0.0,0.0,0.0,0.0,692.0,0.8287703191760339,0.0,6755.647915475564,0.0,0.698924577288529,8.0,0.5772049881597967,24.0,0.4050045,Moderately Suitable,20.899551,0,Positive Sensitivity,Not Significant
863,107.66474999999984,-6.939249999999999,Jawa Barat,121480.0,0.21104848449991373,3.0,0.9663584603379005,0.12865251740687275,1.0,0.33333333333333337,5.0,0.4341412956458598,6.0,0.42441089453911174,5.0,0.5796618766207391,1.0,0.20801459767650946,2.0,0.3371945170584955,362.0,0.7468405004885793,999.0840253278117,6993.431048178083,0.38616970773623305,0.723525100819328,14.0,0.7113975059201018,3.2,0.06427782,Not Suitable,5.49003,1,Negative Sensitivity,Not Significant
864,107.66474999999984,-6.9347499999999975,Jawa Barat,121480.0,0.21104848449991373,0.0,0.9403259449587258,0.17697233379980856,1.0,0.33333333333333337,0.0,0.0,3.0,0.3023564218435529,1.0,0.2242438242175754,5.0,0.5377099345963751,2.0,0.3371945170584955,358.0,0.7454365710487205,0.0,6746.633272210084,0.0,0.6979919419865471,15.0,0.728351601879753,9.3,0.10446205,Not Suitable,7.30738,0,Positive Sensitivity,Cold Spot (95%)
865,107.66474999999984,-6.930249999999997,Jawa Barat,121480.0,0.21104848449991373,0.0,0.866094633157014,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.35541805240316376,2.0,0.3296953369198657,0.0,0.0,329.0,0.7347643827904586,0.0,7462.538838291886,0.0,0.7720579681342412,15.0,0.728351601879753,4.9,0.05463145,Not Suitable,5.053768,1,Negative Sensitivity,Not Significant
866,107.66474999999984,-6.925749999999998,Jawa Barat,227340.0,0.5154713291539657,0.0,0.9586787471417214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4484876484351508,0.0,0.0,0.0,0.0,304.0,0.7247825827847441,0.0,7027.2507283423665,0.0,0.7270240110583751,10.0,0.6299206402569856,2.5,0.47818547,Moderately Suitable,24.209196,1,Negative Sensitivity,Hot Spot (95%)
867,107.66474999999984,-6.921249999999997,Jawa Barat,202700.0,0.4446137919134986,0.0,0.8897080904924883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2242438242175754,0.0,0.0,0.0,0.0,308.0,0.7264334639327684,212.1919656043764,6024.614578041126,0.08201723505140886,0.6232934649595763,9.0,0.6048829123101417,19.9,0.34328395,Not Suitable,18.108212,1,Negative Sensitivity,Not Significant
868,107.66474999999984,-6.916749999999997,Jawa Barat,202700.0,0.4446137919134986,1.0,1.0,0.33333333333333326,0.0,0.0,0.0,0.0,1.0,0.15117821092177644,2.0,0.35541805240316376,0.0,0.0,0.0,0.0,253.0,0.7015987219795208,1456.4457521723928,6282.972365782272,0.5629508791971217,0.6500225973604126,22.0,0.8236858992241085,3.6,0.27020243,Not Suitable,14.803066,1,Negative Sensitivity,Hot Spot (90%)
869,107.66474999999984,-6.912249999999998,Jawa Barat,202700.0,0.4446137919134986,2.0,1.0,0.2731494572909344,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.6727314726527263,0.0,0.0,1.0,0.21274605355336315,604.0,0.8115638109311655,306.0353073358614,4352.523496810111,0.11828991575766716,0.45030257396595674,9.0,0.6048829123101417,26.0,0.40966594,Moderately Suitable,21.110367,0,Positive Sensitivity,Cold Spot (95%)
870,107.66474999999984,-6.9077499999999965,Jawa Barat,202700.0,0.4446137919134986,1.0,0.945813944376853,0.4056390622295664,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.5206780355557714,0.0,0.0,0.0,0.0,130.0,0.6177037625719441,0.0,3913.9494688092736,0.0,0.40492866298577884,11.0,0.6527782950197748,3.3,0.31442124,Not Suitable,16.802881,1,Negative Sensitivity,Not Significant
871,107.66474999999984,-6.9032499999999954,Jawa Barat,202700.0,0.4446137919134986,0.0,0.9258506115964952,0.20806222240005767,0.0,0.0,3.0,0.3358975579140839,12.0,0.559425856212453,3.0,0.4484876484351508,0.0,0.0,3.0,0.4254921071067263,58.0,0.5166375951886016,0.0,3289.371638709083,0.0,0.3403112049198292,4.0,0.42279501184020335,28.4,0.4965811,Moderately Suitable,25.041147,0,Positive Sensitivity,Not Significant
872,107.66474999999984,-6.898749999999996,Jawa Barat,202700.0,0.4446137919134986,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.35541805240316376,0.0,0.0,0.0,0.0,8.0,0.2783956830171842,0.0,1645.447676420235,0.0,0.17023442252784238,1.0,0.18208790046993825,17.3,0.29975864,Not Suitable,16.13976,1,Negative Sensitivity,Hot Spot (95%)
873,107.66474999999984,-6.894249999999996,Jawa Barat,153460.0,0.3030137459021108,0.0,0.9514792186267933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.39164538933068843,0.0,2199.88071951167,0.0,0.227594854143852,3.0,0.3641758009398765,14.7,0.25725123,Not Suitable,14.217342,1,Negative Sensitivity,Not Significant
874,107.66474999999984,-6.889749999999995,Jawa Barat,153460.0,0.3030137459021108,0.0,0.9516727794236784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20801459767650946,0.0,0.0,861.0,0.8564201889846127,0.0,5053.989256265114,0.0,0.5228746892602382,8.0,0.5772049881597967,3.2,0.09802208,Not Suitable,7.0161295,1,Negative Sensitivity,Not Significant
875,107.66474999999984,-6.885249999999996,Jawa Barat,153460.0,0.3030137459021108,0.0,0.8541474106834978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785.0,0.844725663921231,0.0,6262.674321334125,0.0,0.6479226060178788,5.0,0.4706903945498366,16.4,0.25429833,Not Suitable,14.083796,1,Negative Sensitivity,Not Significant
876,107.66474999999984,-6.8807499999999955,Jawa Barat,153460.0,0.3030137459021108,0.0,0.8411598253844257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,0.7896719526686663,0.0,3078.5980785181773,0.0,0.31850503276533243,4.0,0.42279501184020335,12.8,0.24509817,Not Suitable,13.667714,1,Negative Sensitivity,Not Significant
877,107.66474999999984,-6.876249999999994,Jawa Barat,153460.0,0.3030137459021108,0.0,0.8269135079526949,0.0,1.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,0.7235301508183493,0.0,3028.147951585127,0.0,0.3132855728286977,2.0,0.28860249407989835,16.7,0.27976587,Not Suitable,15.235577,1,Negative Sensitivity,Not Significant
878,107.66474999999984,-6.871749999999995,Jawa Barat,153460.0,0.3030137459021108,0.0,0.9158402808061548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.6700410723478726,0.0,2215.860837361669,0.0,0.22924812223198698,0.0,0.0,11.3,0.22893529,Not Suitable,12.93674,1,Negative Sensitivity,Not Significant
879,107.66474999999984,-6.867249999999995,Jawa Barat,153460.0,0.3030137459021108,0.0,0.8432432942539166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.7010989054118352,0.0,2527.8661407867353,0.0,0.26152750942571595,1.0,0.18208790046993825,15.1,0.23223464,Not Suitable,13.085955,1,Negative Sensitivity,Not Significant
880,107.66474999999984,-6.862749999999996,Jawa Barat,153460.0,0.3030137459021108,0.0,0.8482117105300976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.572925695603231,0.0,2093.3814685994703,0.0,0.2165766742658211,1.0,0.18208790046993825,15.5,0.2300024,Not Suitable,12.985001,1,Negative Sensitivity,Not Significant
881,107.66474999999984,-6.858249999999995,Jawa Barat,153460.0,0.3030137459021108,0.0,0.9374543973304752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.5030492287642981,0.0,1083.3144193934604,0.0,0.11207734359730061,0.0,0.0,10.9,0.21939655,Not Suitable,12.505346,1,Negative Sensitivity,Not Significant
882,107.66474999999984,-6.853749999999995,Jawa Barat,153460.0,0.3030137459021108,0.0,0.8161858820187783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.5920630000277627,0.0,1541.2038664364982,0.0,0.15944958564181588,0.0,0.0,11.0,0.21493456,Not Suitable,12.303551,1,Negative Sensitivity,Not Significant
883,107.66474999999984,-6.849249999999993,Jawa Barat,153460.0,0.3030137459021108,0.0,0.91129187298468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.29174521179187296,0.0,832.1814194947943,0.0,0.08609567196588028,0.0,0.0,20.4,0.22294505,Not Suitable,12.665829,1,Negative Sensitivity,Not Significant
884,107.66924999999979,-6.99775,Jawa Barat,121480.0,0.21104848449991373,0.0,0.8080402366259781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,0.7616476021972626,0.0,2350.686295857753,0.0,0.24319686967503282,1.0,0.18208790046993825,10.1,0.16626585,Not Suitable,10.102486,1,Negative Sensitivity,Cold Spot (95%)
885,107.66924999999979,-6.99325,Jawa Barat,121480.0,0.21104848449991373,0.0,0.8615759914507655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,0.6975438692024998,0.0,2289.5279392833518,0.0,0.23686955968919032,2.0,0.28860249407989835,9.7,0.17643483,Not Suitable,10.562383,1,Negative Sensitivity,Not Significant
886,107.66924999999979,-6.988749999999999,Jawa Barat,121480.0,0.21104848449991373,0.0,0.9517999932939386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.6687547330191017,0.0,1208.301198251868,0.0,0.12500820273520138,1.0,0.18208790046993825,10.1,0.16478504,Not Suitable,10.035516,1,Negative Sensitivity,Not Significant
887,107.66924999999979,-6.984249999999999,Jawa Barat,121480.0,0.21104848449991373,0.0,0.8709652153670907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.30382132948999363,0.0,1139.2067451765897,0.0,0.11785984153982348,1.0,0.18208790046993825,8.4,0.16608454,Not Suitable,10.094286,1,Negative Sensitivity,Not Significant
888,107.66924999999979,-6.979749999999999,Jawa Barat,121480.0,0.21104848449991373,0.0,0.8465344193833285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.6167328510347799,0.0,4420.026269423932,0.0,0.4572862633774256,9.0,0.6048829123101417,11.8,0.19074558,Not Suitable,11.209593,1,Negative Sensitivity,Cold Spot (95%)
889,107.66924999999979,-6.97525,Jawa Barat,121480.0,0.21104848449991373,1.0,0.8829061299029994,0.4056390622295664,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.5206780355557714,0.0,0.0,0.0,0.0,999.0,0.8752356353756189,0.0,9665.775299652552,0.0,1.0,25.0,0.8558931995618199,3.7,0.10306332,Not Suitable,7.244122,1,Negative Sensitivity,Cold Spot (95%)
890,107.66924999999979,-6.970749999999999,Jawa Barat,121480.0,0.21104848449991373,0.0,0.8478821224284361,0.4591479170272448,0.0,0.0,0.0,0.0,4.0,0.3510249352740802,2.0,0.35541805240316376,0.0,0.0,0.0,0.0,832.0,0.8520841945042984,0.0,8589.24566927041,0.0,0.8886245958541124,17.0,0.7592928886297349,4.3,0.32524136,Not Suitable,17.292227,0,Positive Sensitivity,Cold Spot (90%)
891,107.66924999999979,-6.96625,Jawa Barat,121480.0,0.21104848449991373,0.0,0.8353074828808579,0.5,0.0,0.0,0.0,0.0,1.0,0.15117821092177644,1.0,0.2242438242175754,0.0,0.0,0.0,0.0,460.0,0.7771219906280109,0.0,6668.6830733802335,0.0,0.6899273846785935,16.0,0.7442775270121629,17.9,0.31379122,Not Suitable,16.77439,0,Positive Sensitivity,Not Significant
892,107.66924999999979,-6.961749999999998,Jawa Barat,121480.0,0.21104848449991373,0.0,0.7896005268218045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941.0,0.867665110515119,503.9814337754174,3719.993664974859,0.1948007955804144,0.384862419169684,9.0,0.6048829123101417,13.4,0.21470796,Not Suitable,12.293303,1,Negative Sensitivity,Not Significant
893,107.66924999999979,-6.957249999999998,Jawa Barat,121480.0,0.21104848449991373,0.0,0.8220361446569256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,0.7825029833632128,0.0,6444.557368869805,0.0,0.6667398288372648,24.0,0.8455900236804067,15.8,0.16671777,Not Suitable,10.122924,1,Negative Sensitivity,Not Significant
894,107.66924999999979,-6.952749999999997,Jawa Barat,121480.0,0.21104848449991373,3.0,0.9813128589418738,0.4854752972273344,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5796618766207391,0.0,0.0,0.0,0.0,540.0,0.797397214977484,0.0,5496.587293621979,0.0,0.5686649154589348,10.0,0.6299206402569856,16.1,0.2944415,Not Suitable,15.899289,0,Positive Sensitivity,Not Significant
895,107.66924999999979,-6.948249999999998,Jawa Barat,121480.0,0.21104848449991373,0.0,0.9071200883761761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804.0,0.8477520345418758,0.0,8810.55157604645,0.0,0.9115204215809937,13.0,0.6932732641013545,11.7,0.21652682,Not Suitable,12.375562,1,Negative Sensitivity,Not Significant
896,107.66924999999979,-6.943749999999998,Jawa Barat,121480.0,0.21104848449991373,0.0,0.8824538713771928,0.28997184325787523,0.0,0.0,0.0,0.0,4.0,0.3510249352740802,2.0,0.35541805240316376,0.0,0.0,1.0,0.21274605355336315,635.0,0.8178951899542798,0.0,9096.564498957427,0.0,0.941110693860679,17.0,0.7592928886297349,19.6,0.32487065,Not Suitable,17.275461,0,Positive Sensitivity,Not Significant
897,107.66924999999979,-6.939249999999999,Jawa Barat,121480.0,0.21104848449991373,2.0,0.9105117179045469,0.189461614723497,0.0,0.0,4.0,0.3899649883623831,2.0,0.23961179523712922,4.0,0.5206780355557714,5.0,0.5377099345963751,0.0,0.0,22.0,0.3972775759218415,997.8660198939841,7792.890536237336,0.3856989197039172,0.8062354332318754,25.0,0.8558931995618199,1.9,0.024991456,Not Suitable,3.7132857,1,Negative Sensitivity,Not Significant
898,107.66924999999979,-6.9347499999999975,Jawa Barat,121480.0,0.21104848449991373,0.0,0.8824529126337384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.4956663637430511,0.0,4224.54419820434,0.0,0.4370621152714151,9.0,0.6048829123101417,12.2,0.2012552,Not Suitable,11.6848955,1,Negative Sensitivity,Cold Spot (99%)
899,107.66924999999979,-6.930249999999997,Jawa Barat,121480.0,0.21104848449991373,0.0,0.867532245586552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.0,0.8287703191760339,0.0,4157.6946509431045,0.0,0.43014600712811496,7.0,0.5462637014098147,11.8,0.20165314,Not Suitable,11.702892,1,Negative Sensitivity,Cold Spot (99%)
900,107.66924999999979,-6.925749999999998,Jawa Barat,141460.0,0.268505205038247,0.0,0.9038565425150606,0.31546487678572865,0.0,0.0,0.0,0.0,2.0,0.23961179523712922,1.0,0.2242438242175754,1.0,0.20801459767650946,0.0,0.0,537.0,0.7966926533717835,550.1922667674525,5373.887152916907,0.21266238021032263,0.5559706269097812,13.0,0.6932732641013545,21.4,0.34583303,Not Suitable,18.223495,0,Positive Sensitivity,Not Significant
901,107.66924999999979,-6.921249999999997,Jawa Barat,141460.0,0.268505205038247,0.0,0.9414315317499752,0.5,0.0,0.0,0.0,0.0,1.0,0.15117821092177644,1.0,0.2242438242175754,0.0,0.0,0.0,0.0,408.0,0.7619577696363731,786.9043733924325,6394.617543149576,0.3041572322103869,0.6615731635494814,19.0,0.7869708127800799,23.9,0.4301832,Moderately Suitable,22.03827,0,Positive Sensitivity,Not Significant
902,107.66924999999979,-6.916749999999997,Jawa Barat,202700.0,0.4446137919134986,0.0,0.9763400098802987,0.3283522741071693,0.0,0.0,3.0,0.3358975579140839,3.0,0.3023564218435529,2.0,0.35541805240316376,0.0,0.0,0.0,0.0,294.0,0.7205587471397799,1090.1270701731182,6373.069123030168,0.42136000717855776,0.6593438110711363,22.0,0.8236858992241085,26.7,0.47378746,Moderately Suitable,24.010292,0,Positive Sensitivity,Not Significant
903,107.66924999999979,-6.912249999999998,Jawa Barat,202700.0,0.4446137919134986,0.0,0.9126411843999113,0.5,0.0,0.0,1.0,0.16794877895704194,0.0,0.0,0.0,0.0,1.0,0.20801459767650946,0.0,0.0,36.0,0.45751534412030576,0.0,2569.0063445523256,0.0,0.26578378504667616,4.0,0.42279501184020335,3.7,0.12658417,Not Suitable,8.307863,1,Negative Sensitivity,Not Significant
904,107.66924999999979,-6.9077499999999965,Jawa Barat,202700.0,0.4446137919134986,1.0,0.9259374218014792,0.25,0.0,0.0,0.0,0.0,1.0,0.15117821092177644,1.0,0.2242438242175754,1.0,0.20801459767650946,1.0,0.21274605355336315,135.0,0.6224497606886705,0.0,4600.746828226916,0.0,0.47598321765169677,15.0,0.728351601879753,4.4,0.12176052,Not Suitable,8.089711,1,Negative Sensitivity,Not Significant
905,107.66924999999979,-6.9032499999999954,Jawa Barat,202700.0,0.4446137919134986,0.0,0.8431803320885595,0.23820488277869578,0.0,0.0,2.0,0.2661925166888179,2.0,0.23961179523712922,1.0,0.2242438242175754,0.0,0.0,3.0,0.4254921071067263,83.0,0.5613992678588378,0.0,2591.28677679119,0.0,0.2680888699000003,1.0,0.18208790046993825,21.2,0.3516301,Moderately Suitable,18.48567,0,Positive Sensitivity,Not Significant
906,107.66924999999979,-6.898749999999996,Jawa Barat,153460.0,0.3030137459021108,0.0,0.8613272464195505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,0.7251973240244651,0.0,2756.9084304386674,0.0,0.285223724426717,0.0,0.0,15.1,0.23260093,Not Suitable,13.10252,1,Negative Sensitivity,Not Significant
907,107.66924999999979,-6.894249999999996,Jawa Barat,153460.0,0.3030137459021108,0.0,0.8871485527515173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,0.7509612973621266,0.0,3059.3385593040025,0.0,0.31651248497510326,4.0,0.42279501184020335,16.5,0.2551983,Not Suitable,14.124496,1,Negative Sensitivity,Not Significant
908,107.66924999999979,-6.889749999999995,Jawa Barat,153460.0,0.3030137459021108,0.0,0.8854106702708594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20801459767650946,0.0,0.0,502.0,0.7881695239702851,0.0,3767.312581505412,0.0,0.3897579309174332,7.0,0.5462637014098147,2.9,0.15900613,Not Suitable,9.774161,1,Negative Sensitivity,Not Significant
909,107.66924999999979,-6.885249999999996,Jawa Barat,153460.0,0.3030137459021108,0.0,0.8892159851313268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,0.8126066426254388,0.0,4929.191132391507,0.0,0.5099633479549947,6.0,0.5111853636314163,21.1,0.27132094,Not Suitable,14.853651,1,Negative Sensitivity,Not Significant
910,107.66924999999979,-6.8807499999999955,Jawa Barat,153460.0,0.3030137459021108,0.0,0.9076079173655484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.0,0.786903745854688,0.0,3522.9100329282023,0.0,0.36447257707871994,4.0,0.42279501184020335,14.5,0.2589748,Not Suitable,14.29529,1,Negative Sensitivity,Not Significant
911,107.66924999999979,-6.876249999999994,Jawa Barat,153460.0,0.3030137459021108,0.0,0.9311618001808484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.6744431198043911,0.0,1592.3410034657886,0.0,0.16474012214240355,1.0,0.18208790046993825,11.6,0.22265546,Not Suitable,12.652732,1,Negative Sensitivity,Not Significant
912,107.66924999999979,-6.871749999999995,Jawa Barat,153460.0,0.3030137459021108,0.0,0.8297221761090833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.6719464215703473,0.0,1322.182490821578,0.0,0.13679011251886908,0.0,0.0,14.6,0.2208135,Not Suitable,12.569428,1,Negative Sensitivity,Not Significant
913,107.66924999999979,-6.867249999999995,Jawa Barat,153460.0,0.3030137459021108,0.0,0.851349030857975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.5978495460316352,0.0,1186.3190706258154,0.0,0.1227339798255458,0.0,0.0,12.6,0.21820825,Not Suitable,12.451605,1,Negative Sensitivity,Not Significant
914,107.66924999999979,-6.862749999999996,Jawa Barat,153460.0,0.3030137459021108,0.0,0.8514419362903056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.6033833222600913,0.0,1662.2406648616193,0.0,0.1719717884318468,1.0,0.18208790046993825,13.5,0.22532003,Not Suitable,12.773238,1,Negative Sensitivity,Not Significant
915,107.66924999999979,-6.858249999999995,Jawa Barat,153460.0,0.3030137459021108,0.0,0.9182539338361928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.35129623936277915,0.0,245.47779963271938,0.0,0.0253965969642956,0.0,0.0,11.0,0.21764715,Not Suitable,12.426229,1,Negative Sensitivity,Not Significant
916,107.66924999999979,-6.853749999999995,Jawa Barat,153460.0,0.3030137459021108,0.0,0.9636880227235136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.6177037625719441,0.0,797.9424032104482,0.0,0.08255337812778776,0.0,0.0,11.1,0.21620658,Not Suitable,12.361078,1,Negative Sensitivity,Not Significant
917,107.66924999999979,-6.849249999999993,Jawa Barat,153460.0,0.3030137459021108,0.0,0.899302431599364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.2783956830171842,0.0,559.6019124328845,0.0,0.05789519154795582,0.0,0.0,11.9,0.21757855,Not Suitable,12.423126,1,Negative Sensitivity,Not Significant
918,107.6737499999998,-6.99775,Jawa Barat,121480.0,0.21104848449991373,0.0,0.8754971331500335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.35541805240316376,0.0,0.0,0.0,0.0,136.0,0.6233779944050968,0.0,1460.086682810695,0.0,0.15105737900437013,0.0,0.0,12.8,0.16610393,Not Suitable,10.095162,1,Negative Sensitivity,Cold Spot (95%)
919,107.6737499999998,-6.99325,Jawa Barat,121480.0,0.21104848449991373,0.0,0.8375160763799254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,0.6522047202097997,0.0,2041.231721162681,0.0,0.21118137530427128,0.0,0.0,11.1,0.16880645,Not Suitable,10.217385,1,Negative Sensitivity,Cold Spot (95%)
920,107.6737499999998,-6.988749999999999,Jawa Barat,121480.0,0.21104848449991373,0.0,0.8188379416857738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.6261225783014238,0.0,921.1454658803721,0.0,0.09529969788491605,1.0,0.18208790046993825,11.6,0.15900208,Not Suitable,9.773978,1,Negative Sensitivity,Cold Spot (95%)
921,107.6737499999998,-6.984249999999999,Jawa Barat,121480.0,0.21104848449991373,0.0,0.8310386299935384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.5613992678588378,0.0,2119.1967945879214,0.0,0.21924747150537408,1.0,0.18208790046993825,10.8,0.17442384,Not Suitable,10.471435,1,Negative Sensitivity,Cold Spot (95%)
922,107.6737499999998,-6.979749999999999,Jawa Barat,121480.0,0.21104848449991373,0.0,0.9215773964648348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.36621974285787895,0.0,1751.0928947904804,0.0,0.18116424606450612,1.0,0.18208790046993825,10.0,0.17035553,Not Suitable,10.287443,1,Negative Sensitivity,Cold Spot (95%)
923,107.6737499999998,-6.97525,Jawa Barat,121480.0,0.21104848449991373,0.0,0.8560879176616525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2242438242175754,0.0,0.0,0.0,0.0,83.0,0.5613992678588378,0.0,2603.3793561022817,0.0,0.26933994174226905,2.0,0.28860249407989835,10.4,0.17507514,Not Suitable,10.50089,1,Negative Sensitivity,Cold Spot (95%)
924,107.6737499999998,-6.970749999999999,Jawa Barat,121480.0,0.21104848449991373,0.0,0.849429173210321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.675059682264871,0.0,2431.9759140782517,0.0,0.2516069160190049,8.0,0.5772049881597967,13.1,0.19170819,Not Suitable,11.253127,1,Negative Sensitivity,Cold Spot (95%)
